payee_id,payee_name,payee_type,is_suspicious_network,historical_fraud_count
PAY-5565,Account_5565,Peer-Transfer,False,0
PAY-5566,Merchant_5566,Grocery,False,0
PAY-5567,Account_5567,E-commerce,False,0
PAY-5568,Merchant_5568,Utilities,False,0
PAY-5569,Account_5569,Healthcare,False,0
PAY-5570,Merchant_5570,Travel,False,0
PAY-5571,Account_5571,Peer-Transfer,False,0
PAY-5572,Merchant_5572,Travel,False,0
PAY-5573,Account_5573,Utilities,False,0
PAY-5574,Merchant_5574,E-commerce,False,0
PAY-5575,Account_5575,Unverified Merchant,False,0
PAY-5576,Merchant_5576,Healthcare,False,0
PAY-5577,Account_5577,Travel,False,0
PAY-5578,Merchant_5578,Travel,False,0
PAY-5579,Account_5579,Unverified Merchant,False,0
PAY-5580,Merchant_5580,Peer-Transfer,False,0
PAY-5581,Account_5581,Travel,False,0
PAY-5582,Merchant_5582,Utilities,False,0
PAY-5583,Account_5583,Utilities,False,0
PAY-5584,Merchant_5584,Utilities,False,0
PAY-5585,Account_5585,E-commerce,False,0
PAY-5586,Merchant_5586,Travel,False,0
PAY-5587,Account_5587,Peer-Transfer,False,0
PAY-5588,Merchant_5588,Grocery,False,0
PAY-5589,Account_5589,Healthcare,False,0
PAY-5590,Merchant_5590,E-commerce,False,0
PAY-5591,Account_5591,Cryptocurrency,False,0
PAY-5592,Merchant_5592,Peer-Transfer,False,0
PAY-5593,Account_5593,E-commerce,False,0
PAY-5594,Merchant_5594,Unverified Merchant,False,0
PAY-5595,Account_5595,Healthcare,False,0
PAY-5596,Merchant_5596,E-commerce,False,0
PAY-5597,Account_5597,Cryptocurrency,False,0
PAY-5598,Merchant_5598,Cryptocurrency,False,0
PAY-5599,Account_5599,E-commerce,False,0
PAY-5600,Merchant_5600,Peer-Transfer,False,0
PAY-5601,Account_5601,Utilities,False,0
PAY-5602,Merchant_5602,Grocery,False,0
PAY-5603,Account_5603,Peer-Transfer,False,0
PAY-5604,Merchant_5604,Unverified Merchant,False,0
PAY-5605,Account_5605,Travel,False,0
PAY-5606,Merchant_5606,Travel,False,0
PAY-5607,Account_5607,Peer-Transfer,False,0
PAY-5608,Merchant_5608,Peer-Transfer,False,0
PAY-5609,Account_5609,Healthcare,False,0
PAY-5610,Merchant_5610,Peer-Transfer,False,0
PAY-5611,Account_5611,Utilities,False,0
PAY-5612,Merchant_5612,Healthcare,False,0
PAY-5613,Account_5613,Cryptocurrency,False,0
PAY-5614,Merchant_5614,Grocery,False,0
PAY-5615,Account_5615,Utilities,False,0
PAY-5616,Merchant_5616,Travel,False,0
PAY-5617,Account_5617,Peer-Transfer,False,0
PAY-5618,Merchant_5618,Utilities,False,0
PAY-5619,Account_5619,Utilities,False,0
PAY-5620,Merchant_5620,Unverified Merchant,False,0
PAY-5621,Account_5621,Healthcare,False,0
PAY-5622,Merchant_5622,Peer-Transfer,False,0
PAY-5623,Account_5623,Peer-Transfer,False,0
PAY-5624,Merchant_5624,Peer-Transfer,False,0
PAY-5625,Account_5625,Travel,False,0
PAY-5626,Merchant_5626,Unverified Merchant,False,0
PAY-5627,Account_5627,Grocery,False,0
PAY-5628,Merchant_5628,Cryptocurrency,False,0
PAY-5629,Account_5629,E-commerce,False,0
PAY-5630,Merchant_5630,Unverified Merchant,False,0
PAY-5631,Account_5631,E-commerce,False,0
PAY-5632,Merchant_5632,Utilities,False,0
PAY-5633,Account_5633,Cryptocurrency,False,0
PAY-5634,Merchant_5634,Unverified Merchant,False,0
PAY-5635,Account_5635,Travel,False,0
PAY-5636,Merchant_5636,Travel,False,0
PAY-5637,Account_5637,Unverified Merchant,False,0
PAY-5638,Merchant_5638,Healthcare,False,0
PAY-5639,Account_5639,Cryptocurrency,False,0
PAY-5640,Merchant_5640,Utilities,False,0
PAY-5641,Account_5641,E-commerce,False,0
PAY-5642,Merchant_5642,Utilities,False,0
PAY-5643,Account_5643,Peer-Transfer,False,0
PAY-5644,Merchant_5644,Unverified Merchant,False,0
PAY-5645,Account_5645,Peer-Transfer,False,0
PAY-5646,Merchant_5646,Cryptocurrency,False,0
PAY-5647,Account_5647,E-commerce,False,0
PAY-5648,Merchant_5648,Cryptocurrency,False,0
PAY-5649,Account_5649,Healthcare,False,0
PAY-5650,Merchant_5650,Utilities,False,0
PAY-5651,Account_5651,E-commerce,False,0
PAY-5652,Merchant_5652,Cryptocurrency,False,0
PAY-5653,Account_5653,Grocery,False,0
PAY-5654,Merchant_5654,Healthcare,False,0
PAY-5655,Account_5655,Utilities,False,0
PAY-5656,Merchant_5656,Unverified Merchant,False,0
PAY-5657,Account_5657,Cryptocurrency,False,0
PAY-5658,Merchant_5658,E-commerce,False,0
PAY-5659,Account_5659,Grocery,False,0
PAY-5660,Merchant_5660,Grocery,False,0
PAY-5661,Account_5661,Cryptocurrency,False,0
PAY-5662,Merchant_5662,Travel,False,0
PAY-5663,Account_5663,Utilities,False,0
PAY-5664,Merchant_5664,Cryptocurrency,False,0
PAY-5665,Account_5665,Travel,False,0
PAY-5666,Merchant_5666,Grocery,False,0
PAY-5667,Account_5667,Travel,False,0
PAY-5668,Merchant_5668,Peer-Transfer,False,0
PAY-5669,Account_5669,Utilities,False,0
PAY-5670,Merchant_5670,Cryptocurrency,False,0
PAY-5671,Account_5671,Unverified Merchant,False,0
PAY-5672,Merchant_5672,Grocery,False,0
PAY-5673,Account_5673,Healthcare,False,0
PAY-5674,Merchant_5674,Peer-Transfer,False,0
PAY-5675,Account_5675,Grocery,False,0
PAY-5676,Merchant_5676,Peer-Transfer,False,0
PAY-5677,Account_5677,E-commerce,False,0
PAY-5678,Merchant_5678,E-commerce,False,0
PAY-5679,Account_5679,Cryptocurrency,False,0
PAY-5680,Merchant_5680,Unverified Merchant,False,0
PAY-5681,Account_5681,Travel,False,0
PAY-5682,Merchant_5682,Utilities,False,0
PAY-5683,Account_5683,E-commerce,False,0
PAY-5684,Merchant_5684,Travel,False,0
PAY-5685,Account_5685,Healthcare,False,0
PAY-5686,Merchant_5686,Travel,False,0
PAY-5687,Account_5687,Grocery,False,0
PAY-5688,Merchant_5688,Healthcare,False,0
PAY-5689,Account_5689,Peer-Transfer,False,0
PAY-5690,Merchant_5690,Utilities,False,0
PAY-5691,Account_5691,Healthcare,False,0
PAY-5692,Merchant_5692,E-commerce,False,0
PAY-5693,Account_5693,Grocery,False,0
PAY-5694,Merchant_5694,E-commerce,False,0
PAY-5695,Account_5695,Peer-Transfer,False,0
PAY-5696,Merchant_5696,Travel,False,0
PAY-5697,Account_5697,Cryptocurrency,False,0
PAY-5698,Merchant_5698,Healthcare,False,0
PAY-5699,Account_5699,Peer-Transfer,False,0
PAY-5700,Merchant_5700,Grocery,False,0
PAY-5701,Account_5701,E-commerce,False,0
PAY-5702,Merchant_5702,E-commerce,False,0
PAY-5703,Account_5703,Travel,False,0
PAY-5704,Merchant_5704,Utilities,False,0
PAY-5705,Account_5705,Travel,False,0
PAY-5706,Merchant_5706,Healthcare,False,0
PAY-5707,Account_5707,E-commerce,False,0
PAY-5708,Merchant_5708,Unverified Merchant,False,0
PAY-5709,Account_5709,Peer-Transfer,False,0
PAY-5710,Merchant_5710,Peer-Transfer,False,0
PAY-5711,Account_5711,Unverified Merchant,False,0
PAY-5712,Merchant_5712,Cryptocurrency,False,0
PAY-5713,Account_5713,Unverified Merchant,False,0
PAY-5714,Merchant_5714,E-commerce,False,0
PAY-5715,Account_5715,Utilities,False,0
PAY-5716,Merchant_5716,Utilities,False,0
PAY-5717,Account_5717,Peer-Transfer,False,0
PAY-5718,Merchant_5718,Healthcare,False,0
PAY-5719,Account_5719,Grocery,False,0
PAY-5720,Merchant_5720,Healthcare,False,0
PAY-5721,Account_5721,Healthcare,False,0
PAY-5722,Merchant_5722,Travel,False,0
PAY-5723,Account_5723,Utilities,False,0
PAY-5724,Merchant_5724,Travel,False,0
PAY-5725,Account_5725,Healthcare,False,0
PAY-5726,Merchant_5726,Travel,False,0
PAY-5727,Account_5727,Cryptocurrency,False,0
PAY-5728,Merchant_5728,Peer-Transfer,False,0
PAY-5729,Account_5729,Travel,False,0
PAY-5730,Merchant_5730,Utilities,False,0
PAY-5731,Account_5731,Grocery,False,0
PAY-5732,Merchant_5732,E-commerce,False,0
PAY-5733,Account_5733,Unverified Merchant,False,0
PAY-5734,Merchant_5734,Unverified Merchant,False,0
PAY-5735,Account_5735,Utilities,False,0
PAY-5736,Merchant_5736,Utilities,False,0
PAY-5737,Account_5737,Peer-Transfer,False,0
PAY-5738,Merchant_5738,Grocery,False,0
PAY-5739,Account_5739,Cryptocurrency,False,0
PAY-5740,Merchant_5740,E-commerce,False,0
PAY-5741,Account_5741,Utilities,False,0
PAY-5742,Merchant_5742,Unverified Merchant,False,0
PAY-5743,Account_5743,E-commerce,False,0
PAY-5744,Merchant_5744,Cryptocurrency,False,0
PAY-5745,Account_5745,Peer-Transfer,False,0
PAY-5746,Merchant_5746,Utilities,False,0
PAY-5747,Account_5747,Unverified Merchant,False,0
PAY-5748,Merchant_5748,Travel,False,0
PAY-5749,Account_5749,E-commerce,False,0
PAY-5750,Merchant_5750,Utilities,False,0
PAY-5751,Account_5751,Cryptocurrency,False,0
PAY-5752,Merchant_5752,E-commerce,False,0
PAY-5753,Account_5753,Utilities,False,0
PAY-5754,Merchant_5754,Grocery,False,0
PAY-5755,Account_5755,Unverified Merchant,False,0
PAY-5756,Merchant_5756,Travel,False,0
PAY-5757,Account_5757,E-commerce,False,0
PAY-5758,Merchant_5758,E-commerce,False,0
PAY-5759,Account_5759,Utilities,False,0
PAY-5760,Merchant_5760,Travel,False,0
PAY-5761,Account_5761,Cryptocurrency,False,0
PAY-5762,Merchant_5762,Utilities,False,0
PAY-5763,Account_5763,Peer-Transfer,False,0
PAY-5764,Merchant_5764,Unverified Merchant,False,0
PAY-5765,Account_5765,Travel,False,0
PAY-5766,Merchant_5766,Unverified Merchant,False,0
PAY-5767,Account_5767,Cryptocurrency,False,0
PAY-5768,Merchant_5768,Unverified Merchant,False,0
PAY-5769,Account_5769,Utilities,False,0
PAY-5770,Merchant_5770,Grocery,False,0
PAY-5771,Account_5771,Peer-Transfer,False,0
PAY-5772,Merchant_5772,E-commerce,False,0
PAY-5773,Account_5773,Unverified Merchant,False,0
PAY-5774,Merchant_5774,Unverified Merchant,False,0
PAY-5775,Account_5775,Grocery,False,0
PAY-5776,Merchant_5776,Unverified Merchant,False,0
PAY-5777,Account_5777,Healthcare,False,0
PAY-5778,Merchant_5778,Peer-Transfer,False,0
PAY-5779,Account_5779,Utilities,False,0
PAY-5780,Merchant_5780,Peer-Transfer,False,0
PAY-5781,Account_5781,Travel,False,0
PAY-5782,Merchant_5782,Grocery,False,0
PAY-5783,Account_5783,Healthcare,False,0
PAY-5784,Merchant_5784,Healthcare,False,0
PAY-5785,Account_5785,Peer-Transfer,False,0
PAY-5786,Merchant_5786,Grocery,False,0
PAY-5787,Account_5787,Grocery,False,0
PAY-5788,Merchant_5788,E-commerce,False,0
PAY-5789,Account_5789,Grocery,False,0
PAY-5790,Merchant_5790,E-commerce,False,0
PAY-5791,Account_5791,Cryptocurrency,False,0
PAY-5792,Merchant_5792,Travel,False,0
PAY-5793,Account_5793,Unverified Merchant,False,0
PAY-5794,Merchant_5794,Grocery,False,0
PAY-5795,Account_5795,Travel,False,0
PAY-5796,Merchant_5796,Healthcare,False,0
PAY-5797,Account_5797,Peer-Transfer,False,0
PAY-5798,Merchant_5798,Grocery,False,0
PAY-5799,Account_5799,E-commerce,False,0
PAY-5800,Merchant_5800,Peer-Transfer,False,0
PAY-5801,Account_5801,Cryptocurrency,False,0
PAY-5802,Merchant_5802,Unverified Merchant,False,0
PAY-5803,Account_5803,Cryptocurrency,False,0
PAY-5804,Merchant_5804,Grocery,False,0
PAY-5805,Account_5805,Travel,False,0
PAY-5806,Merchant_5806,Grocery,False,0
PAY-5807,Account_5807,Healthcare,False,0
PAY-5808,Merchant_5808,Grocery,False,0
PAY-5809,Account_5809,Travel,False,0
PAY-5810,Merchant_5810,Healthcare,False,0
PAY-5811,Account_5811,Cryptocurrency,False,0
PAY-5812,Merchant_5812,Unverified Merchant,False,0
PAY-5813,Account_5813,Peer-Transfer,False,0
PAY-5814,Merchant_5814,Healthcare,False,0
PAY-5815,Account_5815,Utilities,False,0
PAY-5816,Merchant_5816,E-commerce,False,0
PAY-5817,Account_5817,Travel,False,0
PAY-5818,Merchant_5818,Cryptocurrency,False,0
PAY-5819,Account_5819,Utilities,False,0
PAY-5820,Merchant_5820,Grocery,False,0
PAY-5821,Account_5821,Utilities,False,0
PAY-5822,Merchant_5822,Travel,False,0
PAY-5823,Account_5823,E-commerce,False,0
PAY-5824,Merchant_5824,Unverified Merchant,False,0
PAY-5825,Account_5825,E-commerce,False,0
PAY-5826,Merchant_5826,Utilities,False,0
PAY-5827,Account_5827,Grocery,False,0
PAY-5828,Merchant_5828,Peer-Transfer,False,0
PAY-5829,Account_5829,Utilities,False,0
PAY-5830,Merchant_5830,Travel,False,0
PAY-5831,Account_5831,Travel,False,0
PAY-5832,Merchant_5832,Healthcare,False,0
PAY-5833,Account_5833,Cryptocurrency,False,0
PAY-5834,Merchant_5834,Grocery,False,0
PAY-5835,Account_5835,Utilities,False,0
PAY-5836,Merchant_5836,Healthcare,False,0
PAY-5837,Account_5837,E-commerce,False,0
PAY-5838,Merchant_5838,E-commerce,False,0
PAY-5839,Account_5839,Grocery,False,0
PAY-5840,Merchant_5840,Utilities,False,0
PAY-5841,Account_5841,Travel,False,0
PAY-5842,Merchant_5842,E-commerce,False,0
PAY-5843,Account_5843,Peer-Transfer,False,0
PAY-5844,Merchant_5844,Travel,False,0
PAY-5845,Account_5845,E-commerce,False,0
PAY-5846,Merchant_5846,Grocery,False,0
PAY-5847,Account_5847,Travel,False,0
PAY-5848,Merchant_5848,Utilities,False,0
PAY-5849,Account_5849,Cryptocurrency,False,0
PAY-5850,Merchant_5850,Utilities,False,0
PAY-5851,Account_5851,Cryptocurrency,False,0
PAY-5852,Merchant_5852,Travel,False,0
PAY-5853,Account_5853,Cryptocurrency,False,0
PAY-5854,Merchant_5854,Grocery,False,0
PAY-5855,Account_5855,Travel,False,0
PAY-5856,Merchant_5856,Utilities,False,0
PAY-5857,Account_5857,Unverified Merchant,False,0
PAY-5858,Merchant_5858,Travel,False,0
PAY-5859,Account_5859,Cryptocurrency,False,0
PAY-5860,Merchant_5860,Grocery,False,0
PAY-5861,Account_5861,Unverified Merchant,False,0
PAY-5862,Merchant_5862,Healthcare,False,0
PAY-5863,Account_5863,Unverified Merchant,False,0
PAY-5864,Merchant_5864,Cryptocurrency,False,0
PAY-5865,Account_5865,Unverified Merchant,False,0
PAY-5866,Merchant_5866,E-commerce,False,0
PAY-5867,Account_5867,Grocery,False,0
PAY-5868,Merchant_5868,Grocery,False,0
PAY-5869,Account_5869,Grocery,False,0
PAY-5870,Merchant_5870,Peer-Transfer,False,0
PAY-5871,Account_5871,E-commerce,False,0
PAY-5872,Merchant_5872,Utilities,False,0
PAY-5873,Account_5873,Healthcare,False,0
PAY-5874,Merchant_5874,Utilities,False,0
PAY-5875,Account_5875,Grocery,False,0
PAY-5876,Merchant_5876,Unverified Merchant,False,0
PAY-5877,Account_5877,Grocery,False,0
PAY-5878,Merchant_5878,Unverified Merchant,False,0
PAY-5879,Account_5879,Utilities,False,0
PAY-5880,Merchant_5880,Cryptocurrency,False,0
PAY-5881,Account_5881,Travel,False,0
PAY-5882,Merchant_5882,Healthcare,False,0
PAY-5883,Account_5883,Peer-Transfer,False,0
PAY-5884,Merchant_5884,Grocery,False,0
PAY-5885,Account_5885,Peer-Transfer,False,0
PAY-5886,Merchant_5886,Utilities,False,0
PAY-5887,Account_5887,E-commerce,False,0
PAY-5888,Merchant_5888,Travel,False,0
PAY-5889,Account_5889,Unverified Merchant,False,0
PAY-5890,Merchant_5890,Grocery,False,0
PAY-5891,Account_5891,Peer-Transfer,False,0
PAY-5892,Merchant_5892,Utilities,False,0
PAY-5893,Account_5893,Utilities,False,0
PAY-5894,Merchant_5894,Utilities,False,0
PAY-5895,Account_5895,Healthcare,False,0
PAY-5896,Merchant_5896,Healthcare,False,0
PAY-5897,Account_5897,Peer-Transfer,False,0
PAY-5898,Merchant_5898,Healthcare,False,0
PAY-5899,Account_5899,Peer-Transfer,False,0
PAY-5900,Merchant_5900,Cryptocurrency,False,0
PAY-5901,Account_5901,Unverified Merchant,False,0
PAY-5902,Merchant_5902,E-commerce,False,0
PAY-5903,Account_5903,Cryptocurrency,False,0
PAY-5904,Merchant_5904,Peer-Transfer,False,0
PAY-5905,Account_5905,Peer-Transfer,False,0
PAY-5906,Merchant_5906,Cryptocurrency,False,0
PAY-5907,Account_5907,Utilities,False,0
PAY-5908,Merchant_5908,E-commerce,False,0
PAY-5909,Account_5909,Unverified Merchant,False,0
PAY-5910,Merchant_5910,Cryptocurrency,False,0
PAY-5911,Account_5911,Unverified Merchant,False,0
PAY-5912,Merchant_5912,Utilities,False,0
PAY-5913,Account_5913,Travel,False,0
PAY-5914,Merchant_5914,Unverified Merchant,False,0
PAY-5915,Account_5915,Unverified Merchant,False,0
PAY-5916,Merchant_5916,Utilities,False,0
PAY-5917,Account_5917,Cryptocurrency,False,0
PAY-5918,Merchant_5918,E-commerce,False,0
PAY-5919,Account_5919,Cryptocurrency,False,0
PAY-5920,Merchant_5920,Travel,False,0
PAY-5921,Account_5921,Peer-Transfer,False,0
PAY-5922,Merchant_5922,Cryptocurrency,False,0
PAY-5923,Account_5923,Utilities,False,0
PAY-5924,Merchant_5924,E-commerce,False,0
PAY-5925,Account_5925,Cryptocurrency,False,0
PAY-5926,Merchant_5926,Cryptocurrency,False,0
PAY-5927,Account_5927,Unverified Merchant,False,0
PAY-5928,Merchant_5928,Travel,False,0
PAY-5929,Account_5929,Grocery,False,0
PAY-5930,Merchant_5930,Peer-Transfer,False,0
PAY-5931,Account_5931,Peer-Transfer,False,0
PAY-5932,Merchant_5932,Unverified Merchant,False,0
PAY-5933,Account_5933,Travel,False,0
PAY-5934,Merchant_5934,Unverified Merchant,False,0
PAY-5935,Account_5935,Utilities,False,0
PAY-5936,Merchant_5936,Travel,False,0
PAY-5937,Account_5937,Unverified Merchant,False,0
PAY-5938,Merchant_5938,Healthcare,False,0
PAY-5939,Account_5939,Grocery,False,0
PAY-5940,Merchant_5940,E-commerce,False,0
PAY-5941,Account_5941,E-commerce,False,0
PAY-5942,Merchant_5942,Travel,False,0
PAY-5943,Account_5943,Healthcare,False,0
PAY-5944,Merchant_5944,Cryptocurrency,False,0
PAY-5945,Account_5945,Utilities,False,0
PAY-5946,Merchant_5946,Healthcare,False,0
PAY-5947,Account_5947,Healthcare,False,0
PAY-5948,Merchant_5948,Cryptocurrency,False,0
PAY-5949,Account_5949,Cryptocurrency,False,0
PAY-5950,Merchant_5950,E-commerce,False,0
PAY-5951,Account_5951,Unverified Merchant,False,0
PAY-5952,Merchant_5952,Cryptocurrency,False,0
PAY-5953,Account_5953,Travel,False,0
PAY-5954,Merchant_5954,Travel,False,0
PAY-5955,Account_5955,Grocery,False,0
PAY-5956,Merchant_5956,Healthcare,False,0
PAY-5957,Account_5957,Utilities,False,0
PAY-5958,Merchant_5958,Utilities,False,0
PAY-5959,Account_5959,Unverified Merchant,False,0
PAY-5960,Merchant_5960,Cryptocurrency,False,0
PAY-5961,Account_5961,Utilities,False,0
PAY-5962,Merchant_5962,Healthcare,False,0
PAY-5963,Account_5963,E-commerce,False,0
PAY-5964,Merchant_5964,Utilities,False,0
PAY-5965,Account_5965,Peer-Transfer,False,0
PAY-5966,Merchant_5966,E-commerce,False,0
PAY-5967,Account_5967,Healthcare,False,0
PAY-5968,Merchant_5968,Travel,False,0
PAY-5969,Account_5969,Utilities,False,0
PAY-5970,Merchant_5970,Cryptocurrency,False,0
PAY-5971,Account_5971,Cryptocurrency,False,0
PAY-5972,Merchant_5972,Travel,False,0
PAY-5973,Account_5973,Cryptocurrency,False,0
PAY-5974,Merchant_5974,Healthcare,False,0
PAY-5975,Account_5975,Unverified Merchant,False,0
PAY-5976,Merchant_5976,Grocery,False,0
PAY-5977,Account_5977,Healthcare,False,0
PAY-5978,Merchant_5978,Cryptocurrency,False,0
PAY-5979,Account_5979,Peer-Transfer,False,0
PAY-5980,Merchant_5980,Cryptocurrency,False,0
PAY-5981,Account_5981,Cryptocurrency,False,0
PAY-5982,Merchant_5982,Unverified Merchant,False,0
PAY-5983,Account_5983,Grocery,False,0
PAY-5984,Merchant_5984,Travel,False,0
PAY-5985,Account_5985,Cryptocurrency,False,0
PAY-5986,Merchant_5986,Travel,False,0
PAY-5987,Account_5987,Grocery,False,0
PAY-5988,Merchant_5988,Grocery,False,0
PAY-5989,Account_5989,Healthcare,False,0
PAY-5990,Merchant_5990,Travel,False,0
PAY-5991,Account_5991,Unverified Merchant,False,0
PAY-5992,Merchant_5992,Travel,False,0
PAY-5993,Account_5993,Cryptocurrency,False,0
PAY-5994,Merchant_5994,Travel,False,0
PAY-5995,Account_5995,Utilities,False,0
PAY-5996,Merchant_5996,Peer-Transfer,False,0
PAY-5997,Account_5997,E-commerce,False,0
PAY-5998,Merchant_5998,E-commerce,False,0
PAY-5999,Account_5999,Utilities,False,0
PAY-6000,Merchant_6000,E-commerce,False,0
PAY-6001,Account_6001,Unverified Merchant,False,0
PAY-6002,Merchant_6002,Grocery,False,0
PAY-6003,Account_6003,Cryptocurrency,False,0
PAY-6004,Merchant_6004,Peer-Transfer,False,0
PAY-6005,Account_6005,Travel,False,0
PAY-6006,Merchant_6006,Healthcare,False,0
PAY-6007,Account_6007,Utilities,False,0
PAY-6008,Merchant_6008,Grocery,False,0
PAY-6009,Account_6009,Healthcare,False,0
PAY-6010,Merchant_6010,Grocery,False,0
PAY-6011,Account_6011,Cryptocurrency,False,0
PAY-6012,Merchant_6012,E-commerce,False,0
PAY-6013,Account_6013,Utilities,False,0
PAY-6014,Merchant_6014,Utilities,False,0
PAY-6015,Account_6015,Unverified Merchant,False,0
PAY-6016,Merchant_6016,E-commerce,False,0
PAY-6017,Account_6017,E-commerce,False,0
PAY-6018,Merchant_6018,E-commerce,False,0
PAY-6019,Account_6019,Healthcare,False,0
PAY-6020,Merchant_6020,Unverified Merchant,False,0
PAY-6021,Account_6021,Utilities,False,0
PAY-6022,Merchant_6022,Travel,False,0
PAY-6023,Account_6023,Grocery,False,0
PAY-6024,Merchant_6024,Utilities,False,0
PAY-6025,Account_6025,Utilities,False,0
PAY-6026,Merchant_6026,Unverified Merchant,False,0
PAY-6027,Account_6027,Cryptocurrency,False,0
PAY-6028,Merchant_6028,Grocery,False,0
PAY-6029,Account_6029,Unverified Merchant,False,0
PAY-6030,Merchant_6030,Peer-Transfer,False,0
PAY-6031,Account_6031,Unverified Merchant,False,0
PAY-6032,Merchant_6032,Healthcare,False,0
PAY-6033,Account_6033,Unverified Merchant,False,0
PAY-6034,Merchant_6034,Healthcare,False,0
PAY-6035,Account_6035,Unverified Merchant,False,0
PAY-6036,Merchant_6036,Grocery,False,0
PAY-6037,Account_6037,Peer-Transfer,False,0
PAY-6038,Merchant_6038,E-commerce,False,0
PAY-6039,Account_6039,E-commerce,False,0
PAY-6040,Merchant_6040,Utilities,False,0
PAY-6041,Account_6041,Unverified Merchant,False,0
PAY-6042,Merchant_6042,Utilities,False,0
PAY-6043,Account_6043,Utilities,False,0
PAY-6044,Merchant_6044,Healthcare,False,0
PAY-6045,Account_6045,Cryptocurrency,False,0
PAY-6046,Merchant_6046,Peer-Transfer,False,0
PAY-6047,Account_6047,Cryptocurrency,False,0
PAY-6048,Merchant_6048,Peer-Transfer,False,0
PAY-6049,Account_6049,Utilities,False,0
PAY-6050,Merchant_6050,Utilities,False,0
PAY-6051,Account_6051,Grocery,False,0
PAY-6052,Merchant_6052,Cryptocurrency,False,0
PAY-6053,Account_6053,Utilities,False,0
PAY-6054,Merchant_6054,Unverified Merchant,False,0
PAY-6055,Account_6055,Travel,False,0
PAY-6056,Merchant_6056,Peer-Transfer,False,0
PAY-6057,Account_6057,Cryptocurrency,False,0
PAY-6058,Merchant_6058,Travel,False,0
PAY-6059,Account_6059,Utilities,False,0
PAY-6060,Merchant_6060,Cryptocurrency,False,0
PAY-6061,Account_6061,Travel,False,0
PAY-6062,Merchant_6062,Utilities,False,0
PAY-6063,Account_6063,E-commerce,False,0
PAY-6064,Merchant_6064,Unverified Merchant,False,0
PAY-6065,Account_6065,Peer-Transfer,False,0
PAY-6066,Merchant_6066,Peer-Transfer,False,0
PAY-6067,Account_6067,Unverified Merchant,False,0
PAY-6068,Merchant_6068,E-commerce,False,0
PAY-6069,Account_6069,Cryptocurrency,False,0
PAY-6070,Merchant_6070,Utilities,False,0
PAY-6071,Account_6071,Cryptocurrency,False,0
PAY-6072,Merchant_6072,Healthcare,False,0
PAY-6073,Account_6073,Cryptocurrency,False,0
PAY-6074,Merchant_6074,Travel,False,0
PAY-6075,Account_6075,Unverified Merchant,False,0
PAY-6076,Merchant_6076,Utilities,False,0
PAY-6077,Account_6077,Utilities,False,0
PAY-6078,Merchant_6078,Travel,False,0
PAY-6079,Account_6079,Grocery,False,0
PAY-6080,Merchant_6080,Cryptocurrency,False,0
PAY-6081,Account_6081,E-commerce,False,0
PAY-6082,Merchant_6082,Grocery,False,0
PAY-6083,Account_6083,Utilities,False,0
PAY-6084,Merchant_6084,Travel,False,0
PAY-6085,Account_6085,Grocery,False,0
PAY-6086,Merchant_6086,Unverified Merchant,False,0
PAY-6087,Account_6087,Utilities,False,0
PAY-6088,Merchant_6088,Cryptocurrency,False,0
PAY-6089,Account_6089,Unverified Merchant,False,0
PAY-6090,Merchant_6090,Peer-Transfer,False,0
PAY-6091,Account_6091,Travel,False,0
PAY-6092,Merchant_6092,E-commerce,False,0
PAY-6093,Account_6093,Utilities,False,0
PAY-6094,Merchant_6094,Cryptocurrency,False,0
PAY-6095,Account_6095,Travel,False,0
PAY-6096,Merchant_6096,Travel,False,0
PAY-6097,Account_6097,Cryptocurrency,False,0
PAY-6098,Merchant_6098,Utilities,False,0
PAY-6099,Account_6099,Travel,False,0
PAY-6100,Merchant_6100,Utilities,False,0
PAY-6101,Account_6101,Unverified Merchant,False,0
PAY-6102,Merchant_6102,Peer-Transfer,False,0
PAY-6103,Account_6103,Healthcare,False,0
PAY-6104,Merchant_6104,Grocery,False,0
PAY-6105,Account_6105,Grocery,False,0
PAY-6106,Merchant_6106,Healthcare,False,0
PAY-6107,Account_6107,Grocery,False,0
PAY-6108,Merchant_6108,Travel,False,0
PAY-6109,Account_6109,Unverified Merchant,False,0
PAY-6110,Merchant_6110,E-commerce,False,0
PAY-6111,Account_6111,Peer-Transfer,False,0
PAY-6112,Merchant_6112,Healthcare,False,0
PAY-6113,Account_6113,Peer-Transfer,False,0
PAY-6114,Merchant_6114,Peer-Transfer,False,0
PAY-6115,Account_6115,Travel,False,0
PAY-6116,Merchant_6116,Peer-Transfer,False,0
PAY-6117,Account_6117,Cryptocurrency,False,0
PAY-6118,Merchant_6118,Travel,False,0
PAY-6119,Account_6119,Utilities,False,0
PAY-6120,Merchant_6120,E-commerce,False,0
PAY-6121,Account_6121,Unverified Merchant,False,0
PAY-6122,Merchant_6122,Healthcare,False,0
PAY-6123,Account_6123,Travel,False,0
PAY-6124,Merchant_6124,E-commerce,False,0
PAY-6125,Account_6125,E-commerce,False,0
PAY-6126,Merchant_6126,Peer-Transfer,False,0
PAY-6127,Account_6127,Peer-Transfer,False,0
PAY-6128,Merchant_6128,Utilities,False,0
PAY-6129,Account_6129,Unverified Merchant,False,0
PAY-6130,Merchant_6130,Healthcare,False,0
PAY-6131,Account_6131,Utilities,False,0
PAY-6132,Merchant_6132,E-commerce,False,0
